reviewId,content,label
gp:AOqpTOFub_FyToAUTjggbj41SCJEHot-0AN8C-6QRJmWu3GWp3KWPmJQXEcNaATCWbOO9zk5Fgqo5I9kW3AoTjo,Good,neutral
gp:AOqpTOHszd13sZSD3Tq4N5ldcl-1p8O_zAzxnoELJsOZZa-pBpiRTGaA-ig4PevH5m15WQA7luJl8hGWcWVOX2E,Decent todo app for single user. Home screen widget does not receive remote updates,neutral
gp:AOqpTOHhW0CIoPoDfqqJVgSaKamKFPaWO3NTVvcu00Fcdr7NVRBEy6Od3le9nN7VHtSC1K2ajtiFIdSrokXGObw,3rd May 2020: It was very long time back.. requested for the feature to enable notifications for the actions done by shared members which still I am waiting for.,neutral
gp:AOqpTOEffrfTNgGCgErFG5aCHmmMdvHrOn8tjs6AO7fdDUu1JJD7K_IUXm0rlUQ5mM55GhJ_e4BuUIO-9pEWlYs,You need to make a clear all data or reset everything button. I had to delete my account because it triple synced and I wanted all this mess gone and I couldn't. Please consider it.,neutral
gp:AOqpTOEgrprulD-J_R9OwaF3MCE4zleS-zMgbdBseGloLDJEPgFufucsFUUeEDeKSThOLTRck7ZgGA3XPlafZSc,"Good basic lists, i would like to create more lists, but the annual fee for unlimited lists is too out there",neutral
gp:AOqpTOEQH3lOR0Kk-NIYRMt5ncNm58wisKxyhwSSquf1VQU_dXxkkZw_9Ikhnkbz39Qi7H6BQpLeBaiIBLQC4Zc,"Good app but very complicated/cumbersome UI. You have multiple places where the tasks can get hidden & then you'll forget, which defeats the whole purpose. Simpler design would help greatly. Going to switch back to Google Keep soon.",neutral
gp:AOqpTOGi05Z9AxzlteYq2RaYpcbD3V6I00DBN0Zk-Ni1VlZJQvonvL2emo5gSqY-B_IR1XSEhDwn6BffBxEHNuo,This is good app,neutral
gp:AOqpTOHpFa6fjBkajEGBipY1eByeFJcK4XpL0nN83Icwl6VkyegOOgxM6ZilJrHeTGHxwRE_-jO1bkTB_vszmLk,I was little starting to be comfortable comparing to other app..unless the premium came up.. I don't any personal ac to pay just to get reminded ðŸ¤§where multiple remider doesn't work..i literally start loving and hate at the same time..u can't get multiple unless u get premium..:) this ain't my app,neutral
gp:AOqpTOHQnf23LI1HkB5c3pnJFHOFc4RoB90br9AFQ93bieSTl9vZ3ddnScTFX6uSyB790zEJKgXRj186rMzytIk,Thanks for this apps its fells great,neutral
gp:AOqpTOGn-FO395nhedjperLGGk-mDQhJm1AmM1Q6D_TIrmQY8PxybGdHyMX6TkwBXukFmWKCBrVe9RK_ZmhmWn0,"TickTick is not a bad app by any means, but it is too complicated for my needs, so I just went back to using Google Keep, which also has an excellent sync system with its website equivalent. TickTick is especially complex when it comes to the scheduling of alerts, which always confused me to the point where I didnâ€™t understand how to set the reminders that I wanted. TickTick is a fantastic app, but it is quite confusing. I prefer simplicity in the note-taking and reminder apps that I use.",neutral
gp:AOqpTOFRiO3JEl77lFxLQx_FnPGvHBNXHXZLXW3LupKntDmrAJUKek-D-xW2uIKAeQlqCSPsKPbNCPVoe509HaA,"Jury is still out.....would be more than happy to review.....if i was actually given the time to do so before the ""rate me rate me"" messages.",neutral
gp:AOqpTOEPMO5A4e4S74vggR85jCLdfIujtghtaAFc9SWB6B4SPDa4rJNoUshuzw-dKM9ONR7ywpc7YCjG0GKBP-Y,I have just started using this app and it looks great - except for the drop down menu from the 3 dots which doesn't show the full menu and you cannot scroll down in it either. PLEASE FIX THIS!!,neutral
gp:AOqpTOFnktSWuVuZNr9TwJVQCxyaFPrg42NlzzCqAMkGaFSnsoNBdg19fAdwnjICcsZeNKB8_Bb3qci7fYPhUg8,"Nice up. The only problem is price. Prices are the same to first world and third world. They don't have option to poor countries only for the rich ones. They don't have even option to students. The product is good, but there's no equality. Sad.",neutral
gp:AOqpTOEx_7vXbG44FUZ7IC16ML-1Eea70xCRWMhdw7tcARhYe0UrKjo5zRj2jfr-6OyH2Kr66KTLZM0XYCgxzTQ,need some options and need to be more organaise,neutral
gp:AOqpTOE5PuL4qRF47NKdYwC5kmbS_qCKe45FM4uMqhTqUR7WOW7C2rs6iDXPIYx9FNXnB0bgDG1nxdTI_PI0Ark,"I paid for a year subscription based off the demo, having not used Google's own, free, task manager. Big mistake. All I needed was Google's free version of the same thing, in fact they are almost identical. Moral of the story don't pay for this unless you are in extreme taskmaster.",neutral
gp:AOqpTOHQpp5GnnEy6Ufj4J4odU7MwNbNxnFVwT7PLuXJWUDUEu_-vdNYsG0Y2qFD8UvmdgfWTYmQ6ZaR8SUF8Tw,Please make a more sleek widget please...,neutral
gp:AOqpTOFX27qJJhUu_gBPQDDz3M1wNPBXr45R9vQpylSKKncl6bhBYll0ToEFxt1mSMDA7bIDhM55UT9uk42wQSA,"It's impossible to sort completed list, it's very inconvenient, I'm waiting for this feature for 2 years wo any hope for a success",neutral
gp:AOqpTOERf8RPGfzy0oT7c88MmpMwXBiUCejxoFXyRsB0cUTSKTNBz6IQX8F2MIh_4NPiLg3eZyVtwPBQu8GrrAo,I can't scroll the widget or other screens. I'll probably subscribe if this gets reliably fixed since Wunderlist is dead now.,neutral
gp:AOqpTOEpKQ8Gj_4mfT3Wpz6ZLFQokL52Alj_xtxEFHm18tjTJ3XmT5kPFbnnlFhvBwWOMbC_DAT9Zy-L4zLuYwI,"Has the potential to be an excellent all in one calendar and to-do list, however I cancelled my subscription two weeks in as: 1. Subtasks automatically repeat when repeating main task is completed, regardless of time and due date settings. This should be optional. 2. Subtask reminders should be optional 3. Calendar functions are very limited, e.g. ability to set up an event rather than a task would be a valuable addition",neutral
gp:AOqpTOELTfuZRsmQUuOReGYXjQlk1u-K6KNHx97zFF7S5IKa-72z6uvzfDo_cMVFfif8Z4hFkKQkWbzOOqtMAGA,Pomdoro is bad,neutral
gp:AOqpTOFKZbzS9GIrqht7Vmy5DBxe6d7swnK8tlKYwhUbvX_Msi69wPkoDOeLJpOMn0_yN9dR1vlUchXSqQfVUZw,"I needed a replacement for Wunderlist, which we relied on for task lists for our business & employees. With TickTick, I had to manually type in each task for each list because the Import feature only put them in my Inbox. There's no Home Screen - hitting the return arrow exits the app (not a biggie, just an adjustment). The real downer is having to pay to share the lists with more than one person. Collaboration was an important feature we needed. Using Microsoft's To Do for now.",neutral
gp:AOqpTOG0TqL46ro7FtLtsBMoHptvvMpObVHXJdsgp4R8zAjgCYgtxZpRTr-tGMy3Y_3QL2xvhJLRSVhrPqOnCaM,Can add a reminder option withthe specified time,neutral
gp:AOqpTOEfXXXg2Juc3zlI-ukRbYqsrIh72xE9E2LIrA440P2s0HCgIubPbROsmQgMQNavr2S5TzgNIEtaWklmMJk,Unnecessarily complex. A simple one dimensional version would be fine,neutral
gp:AOqpTOH0HytgAlvN0931Ri4cq-l5fySIks6N8HiMIRI3KaQjKWWStf3VEMuMuccxf87GhsnbzPTJd6HiJsuzUI8,It's good but it's size is large,neutral
gp:AOqpTOEqtjtlbCI4P0q-ZBOa0AmqnbpZ7yTRJcWmhh2KyTZk8JLeFfLbXTryekPudwKhqR-QoHACeUePnT0WZ48,Jus started using. So far I like it.,neutral
gp:AOqpTOGrIFoj0vgmo7tag2-RumcbB7bJ-gtT2B5UiGfQ7xs0IMGC7ZIIPDRN3zN0qBrU-w_oGrhYyZhlKyRnPTQ,"Useless. Edit: thanks for replying, I wish the tasks could be repeated every day like in a morning routine that is done everyday to give the user a sense of having a productive morning or something :/",neutral
gp:AOqpTOHbPjOfQaKOltCORDA6qpwma-cuMws7NfXAGL7ZnwTPj7z13B7mYv_xT0Vvl-E8UFVtcECc4whDWrDlwOQ,Very helpful with lots of features. I would like to see the countdown mode work on the widget too though. Also it would be delightful if we could add tasks (like the notification) with a button shortcut such as pressing the home button for some time and the prompt would pop up! But still nothing I would pay annually though..,neutral
gp:AOqpTOGCNu8ruiqlwRHSgwB-YTvB9BxYnlbm-zWshRrMeqRbb5HfgtNQU6qSYAOH3GZGaTXJsFQ-NBPwUOpNnZ4,"This is a good app, however it has a few bugs that need attention that could easily make the app 5 stars.",neutral
gp:AOqpTOGbmAYr_A6zfDtBOq9Hk7tbGZ9CZT3u-fiNCmI6Bl9-ZH0s5bpDZGIdy_9lX735xBqKUe2yPx8fGTT8Sxw,Just upgraded to premium version. App and Google play list subscription at $27.99. I got charged $29.84. ???,neutral
gp:AOqpTOFjpkiyAIBuWnU4SUqwJhtBBSJy-n1V9m0SS-bc69xEavkAiMqLoXC2VR8od7vkhs2Gzq3FHTcD9mZhpBs,"If time tracking was added and the parser/interface of the ""what would you like to do?"" field was fixed (this alone is making me want to switch back to Amazing Marvin), I would rate 5 stars.",neutral
gp:AOqpTOEj-Gw5la1tJ_Xd6IuCY4ZJQo8SLXXRef_eXKg0TXgFe93wTIQCBLS8EYslyiWa2LrEBPZcN5LkgI_7Aws,"does not work on galaxy watch...It would be so perfect if it would. The app is the best though, but how can an app built for planning and reminding not work with something as basic as a smartwatch. Makes no sense.",neutral
gp:AOqpTOFspZAOysBoJi8nGN4CS4Og_6DdaWftFpfaF5OIGuXiefScyl2xKKu4dfG2xclZPu7Pe0iYRT2tQ00xPO8,Nice one,neutral
gp:AOqpTOEIlwFXsI0Df15kGoSsKr4uqCa5_eoljKHCxQ3VZ4YmqXGNij3z7798djhSynrU7M-fIRfmGmYCIlfQEfY,"Great app but missing integration with goggle assistant or automatuon apps like IFTTT, many apps do this now ticktick is falling behind",neutral
gp:AOqpTOEu82dBRJvOAOHbA1Tbz2Jyyp4kjz1sRKenVg6ued2BfFRjU8u9QgRZXC8TjLoDSWaUXTmDIU42bU_chJY,"Hi, im using the paid one on my phone and ipad. However i find that they do not sync well on both. Like i already marked 3cups of water on my phone, then whem i open on ipad it's not marked. But then both updated according to the ipad. How do i make this better? Also, can there be a way to skip a habit? Sometimes i missed it and i dont want them to keep appearing on the list.",neutral
gp:AOqpTOEr1sYY3jkcpa_YVW71ehOYt9w6xRbPXSrIA1wBvjadBCuwFgUX1kNnwFoKjXobt9IOg8gA1nNr9Fw9kZo,It could have been a robust app but these bunch of loosers want you to pay every month is annoying.,neutral
gp:AOqpTOFcERHgt7MOFlO0nH3apowUy8QhQHURVs1bvWqeNVLNXkXdqA06c6H4KMB5_c9sd_djvwX6w5VIGCkTV1Y,I have the premium version. I had been using Wunderlist. The most amazing Todo app ever and very intuitive. Tick Tick has worked well as Wunderlist is no longer supported. However some key things I truly miss. Push notifications when someone texts within the app. Notification that someone else has updated or completed a task or list. Copy and paste everything I need into a section as a single item in the list instead of everything becoming its own item in a list.,neutral
gp:AOqpTOFVi-f3ifMsliPaWGHDo8YheEe0ut2dXO0VrdCH7_Qipo95NOrnA8V5FxT7_HJLiuYO4p9cuwshjzQSbFk,ExperiÃªncia muito boa mas tem muito a ser feito.,neutral
gp:AOqpTOH36xkTFVqRsznLwxa8uBPCSNfHktQVh0hER0KVEw-CB05qW2yS15ejKCZNgan5je1XEuzvnIfwuJTY_aI,"So far, it's okay as task apps go. I'm a Wunderlist refugee because Microsoft bought them out (and they destroy everything). Perhaps Tick Tick will grow on me. We'll see.",neutral
gp:AOqpTOFO7ErYpn9hd7bKCCcw8koeGzkqF00PN6BvFx6QBkISUNKPpRQLmsn49mqoDuEdhBECz5vaOiSuYNtAshc,Ø¯Ø± Ø²Ø¨Ø§Ù† ÙØ§Ø±Ø³ÛŒ Ø¨Ù‡ Ø¹Ù„Øª Ø±Ø§Ø³Øª Ú†ÛŒÙ† Ø¨ÙˆØ¯Ù† ØªÙ‚ÙˆÛŒÙ… Ù…Ø§Ù‡ Ø§Ø² Ø±Ø§Ø³Øª Ø¨Ù‡ Ú†Ù¾ ÙˆÙ„ÛŒ Ø§ÛŒØ§Ù… Ù‡ÙØªÙ‡ Ø§Ø² Ú†Ù¾ Ø¨Ù‡ Ø±Ø§Ø³Øª Ú†ÛŒØ¯Ù‡ Ø´Ø¯Ù‡ Ùˆ ØªØ·Ø§Ø¨Ù‚ Ù†Ø¯Ø§Ø±Ù†Ø¯. Ù„Ø·ÙØ§ Ø§ØµÙ„Ø§Ø­ Ú©Ù†ÛŒØ¯.,neutral
gp:AOqpTOGxh--tiqBfO0z6UALW5HZQ7ET4ZDujbRSOs4gJCrGM9RFwgacbm9dZTjX_hISYeh6vD6UrmuBvFFzLvJY,Good as it is simple and effective. It could be more enhanced.,neutral
gp:AOqpTOHWbxvTS6VLFPMaE7YZkrg6WwROxIJ5WTcT1RuuDySFQ-x0Uttv5_CzmvKAIzQlZ6sUGeuTao1fTS7cR3I,Good app but in free version they should add more features just like reminder with time duration. I like it's feature of description in which we can add sub task and tick then.,neutral
gp:AOqpTOGE_3u-JJ5P2gYzH-9uYDzqhg5E16VXMLkWPW5HxzavYjbS6gNERKg8slNKd1FzMr5L4RkQLER7rIuoDrc,"Generally good but has issues, adding a subtask is just weird - why they can't do what wunderlist does with a place to add or a button, and it's all a bit sluggish with some redraw problems. But it has some great ideas to it, so maybe it'll be good in time.",neutral
gp:AOqpTOE768QaSpNzMTmC57M0wjEDKtFDWREgyLfRhfLbG3L6F-4_y6uSCmREgFIKicPgkNsL2-7kV7hXOZ-q_vQ,"Hi. Long time TickTick user. Unfortunately the app still has big issues with subscribed LOCAL calendars. Recurring events from the local calendar are doubled in the list view and have been for a long time now. The last time it worked properly was in 5.2.1. I notified you guys a long time ago, but it hasn't been fixed. I finally tried Any.Do and it works properly with my LOCAL calendar so it seems that I will be giving them my subscription money this year.",neutral
gp:AOqpTOGofnYE9N6gUwhFiuEBovJ1ed4uR0SetZ4zo13PX0VYn4VgTtub7FdLnOd_HB4HybasoEWS9EduQrgUY0I,Back button doesnt work,neutral
gp:AOqpTOHrwEtfelvsyC7gBwnl0bgXlms7WAXRyayfPJabt_PO1ckAWxrEMZpZGrP4jNRoa1ZAErrHKg_MEMbecvw,Ticktick is one of my favourite productivity app but suddenly the habit tracker doesn't work or respond properly.,neutral
gp:AOqpTOEKDdR5JAUfRnGIL0QG76FdvQO0X_ZZGFeoJBOGpicdoF4FMUeynB0Hv_QRSl8C-OIEwPMpmS-BkEssneo,You have to subscribe for the pro version. I'd rather just have one flat fee,neutral
gp:AOqpTOFoImFgF6Q3-RAP8gxlqyIw0KbJTtzIjxEQKSdATXJ1NrUBFbZzuUp27LQ6-FLNEDvMTv6v9f1_aJ5Hc4Y,Love this app. I used to give it 5 stars but its so sliggish on the s8 and half the time the widget wont load.,neutral
gp:AOqpTOFmjLjqa7svA4dta__6D0s91WQ_DAifRHjSsYscXW8210zaOBvSbxC2hxzmxfM0TRCuv8Jl3gC9WVO-SkA,Too many items,neutral
gp:AOqpTOEgoPOGLPYqelMb4rHQyHiWujIidlDRjkQw0M-glvbf_HtccJlcMVllecygj1z4P9AaZEtAJ16JbeKyAMo,I would buy if there was one-time only purchase. I can't pay monthly. And it's still enough to use without premium but I want premium and one time purchase :/,neutral
gp:AOqpTOGqDfTpjTfd2DRR4pH-aGX4AHpKysyOg_F3f5TfEPFbldyj2OsME0lN4uvCaoMEK4UuW6gyUVJBBengE5M,"All awesome except widgets. They randomly (and annoyingly often) stop working, phone either needs to be restarted or widgets re-added (or both)..",neutral
gp:AOqpTOHHSVE2e2SS0-8LtkP7Fyh9hEK-1IIwdOzIdWAbHz_BAhOmlJjhpb5o1J0h7T-MMaNBZFIx-6_EVpFzws4,"The best looking todo app I could find, very complete. Would be the one I use but... Unfortunately sync with Google calendar takes hours, up to a day. The issue seems to be a couple of years old (you can check it in the customer section on their website), and nothing was done to address it, while the competition syncs in seconds. If you don't need Google sync, then it's great. I'm now using another app. Sad.",neutral
gp:AOqpTOGQCkRHjyMXzE6FK0GUjITU2RDf7YiIxcg9AAw8DzgJ8NhQXnDlOr80tiLvrApMUd9epWe2BLow-hc6nXY,Nice app but can be improved upon in terms of navigating the app,neutral
gp:AOqpTOFFSeY_UtnJU9p1nPYIvIQ5FtoKmMz1e2zAVOFMP9tjeqLB3K3co_7hCM7f0d94i1saQANZNgxpL2x6msU,"Amazing, I started using this recently and I regret that I didn't use it any earlier",positive
gp:AOqpTOGcE3AJVjhucNbfdatAOz2bhgcApFmVXGeEm0V3yWyO1Fh4z_bitb6lvd4rT6O3fku3b9ueepCaeLHn9io,"It's a really good app, it help me manage my time better and know what I'm meant to be doing per time = more productivity. Only downside I've noticed is if you set a recurring task(let's say everyday 'egg' comes up) and you don't mark it as complete, the next time 'egg' comes up and you do it, you can't mark it as complete so you have to find the place where you didn't do 'egg' and mark it as complete to mark today's own as complete as well Maybe there's something to curb this, I don't know yet",positive
gp:AOqpTOG1Lk4V7Cq4yb-znlgsqH7hAJ9c4o49IFKvatihOGhvTwz1j8fFCsgYVOuj27zeXPvYm2Bufiyu6iwiA3M,amazing!,positive
gp:AOqpTOH9VplcbeURpMp23vG8zrSKAd70h9Smd1ZOmaVp3SOPFoUZgl8vjQLUGzKR0axAmw5nlgwgrk3U7DBHFVE,"because of this app, i could organize my time. From morning to evening. Go download this app!",positive
gp:AOqpTOE8FxGifp4eaveHB9mjNmE0YmHbKFI-bbl5baqAwBcHxIO85HWgYpcao-1qc3fV-jMGFoTOoQT533fRvJI,"I've had an issue with a Habit since May. I tried contacting support by email, opening a ticket via the application but no one was helpful. It's a shame that such a good application has one of the worst customer support team. Update: the issue was finally resolved",positive
gp:AOqpTOGFovzHlK5sDIiZ0LR2K903qYCTHK-VNYmx-yyvPdHNKCyAi_z8-AswB7Y3jeXy8Qs5f7jakIZ9Pf21ND0,"when sorting tasks via list, if they also sort the individual list items by time, would have been more convenient",positive
gp:AOqpTOHjb6qjLzWZw652NUBWsGRWLm4pijOe9Fxtvhzi3e-LgUgVW_zQ3tY3R3uIIYlmvNL7eG5k4VsZbPWbKIE,"Nesting looks to work much better now (with a way to even revert easily). Still wish there was an option to turn it off, but I can live with it the way they've got it now. Great app, good for Any.Do users or folks still sore about Wunderlist.",positive
gp:AOqpTOGrCEAUAIihEaYqsmNbDwA9unahrmYcBXtwRUqXG5xRNBDiOTdP2BznjW_tA7q6GGGhrs8m_oN-kZ_Tiho,"Satisfied, better than the most of the apps in this category",positive
gp:AOqpTOGExl9dEdUtq4Fno5wr_dgXXA9BTnwykARV1eUtaPS7iH--0eMWmTpD3e8yf8m9wEkdIl0PrZcU0WTWFvk,Very helpfull does a very good job. When typing an action or notes its very slow on an lg smartwine phone,positive
gp:AOqpTOEp8vGTBpo1cWqfbF594jlPVbSqk938uB1ZdbYFt4xBpxhJsq4UTounESYMmjHzxlRMyJaaq8qnit1_jNA,Ð¡Ð°Ð¼Ð¾Ðµ Ð»ÑƒÑ‡ÑˆÐµÐµ Ð¿Ñ€Ð¸Ð»Ð¾Ð¶ÐµÐ½Ð¸Ð¹ Ð´Ð»Ñ ÑƒÐ¿Ñ€Ð°Ð²Ð»ÐµÐ½Ð¸Ñ Ð·Ð°Ð´Ð°Ñ‡Ð°Ð¼Ð¸. ÐÐ¾ Ð¾Ð³Ñ€Ð°Ð½Ð¸Ñ‡ÐµÐ½Ð¸Ðµ Ð² 99 Ð·Ð°Ð´Ð°Ñ‡ Ð² ÑÐ¿Ð¸ÑÐºÐµ - ÑÑ‚Ð¾ Ð¿Ð¾Ð»Ð½Ð°Ñ Ð³Ð»ÑƒÐ¿Ð¾ÑÑ‚ÑŒ,positive
gp:AOqpTOGZk4t8SQOJ-x218E_LR4MXlHbZuhyphiHGb0hX7VBUvRq_e2UgPt60J6QFC8SoT-_hAtglkxmfE21FtYU,"the reason I chose this app but not the others is because of the way the reminder works , I considered the upgrade but it's expensive for me as a student and no one time payment, hope there'll be student discount",positive
gp:AOqpTOHmubyY4P6Njo80UXFg7WbBJa8ZyXhgCjz82efZIMAvPy_oPO2DFsgWEP7IAoBSGVfKwqVUbTe2ZADfaSY,Very good app but please update in widget,positive
gp:AOqpTOFg3SFHQw8wU-fChYUOCWIu4d-jGyAgBviS2TtBe-BWJV9OVRJ_SLeq7rGfXwFO5uVs3qKxDg5cJ2AxiHY,It's very useful But I hope becoming free,positive
gp:AOqpTOHdO7pB95zdLOkEAFYLajYvPstgmtU9WLFY-FLX1sXzyDrvTFoK49GvXQ7W6hl44FIUY5mzYn7DOxOis30,Very good app,positive
gp:AOqpTOEFRQGIaKBCtICe9XuWo6TR6Nt2QLRGxOPGASFixARBt9wJLBZuatyNrofwtdXQkP-CmM0g_fz97Q9I2rY,"Nice app, useful for to remember tasks",positive
gp:AOqpTOHqdT7s94y05M9RHmHNn_VYg4tZ12NFuOn9-_bOkb7tK0q5OV4_ipdk_oivzKWsJdwtSDqwctFvWO3gPag,"It's really the app that I've been looking for. But it would be nice if there was a tab for a customizable timetable and that the features to add multiple attachments became a free feature. If these are added, it would be the perfect app for most people.",positive
gp:AOqpTOE80P_URD2VVyBMUBFcGcfYPM9ma8w6mr3bXIGFvtRn_NzbRUu4G9fDa8W2JkYcxgdqsGv2UpVJKkq-xt4,Perfect,positive
gp:AOqpTOEWyAw7DaxWPunPp5z39C7TmcYK6Yns-Uc2g2uyu7ijXYdoXbHjsj1XQ33z1jyR9ncWMNTTym5T-rtoQRo,Has so many bugs it's keep crashing,positive
gp:AOqpTOHw3b6udWplUZVvS1Anxbz7eiw-D_R6wveJ231sjvjP2WttIFN2Ef0S04w3BfdjQkzpFSqcaR9gaPD6l2o,"In timeline view widget, please fix presence of free unused space on bottom and align the event caption to the length and width PLEASE",positive
gp:AOqpTOHkoN4JUvqtja1z8jcttShRnykmcHNulNmtB2tzl28FdV-QKsVtV7cXqfuubLkHesMwKp1LR-cO1Pwrzyk,It's a good app I do use it alot but there are problems with it like if you put 2 or more reminders in a habit the notification won't work. And my other problem is with the premium. If you have money you can have better features and during these times you would prefer to save up. But the app is great I do recommend it.ðŸŒ»,positive
